beta,E,C,m,m2,m_sus
2.8571428571428568,-0.7168041238213476,0.16080179064082192,0.3657366802402335,1.1463675504932518,0.21788856088022102
2.7777777777777772,-0.7151814383394571,0.1637214173968215,0.3638276448963803,1.1361862238466178,0.21450495088845797
2.7027027027027026,-0.7135299775676953,0.1665564364060022,0.36193745561047524,1.1261598799751558,0.21127055617534546
2.6315789473684212,-0.711850598944905,0.16930467435974766,0.36006564976470773,1.1162844923051332,0.20817451363495754
2.564102564102564,-0.7101441787535285,0.1719645276996147,0.3582117875890878,1.1065562512655098,0.20520711057269697
2.5,-0.7084116066747271,0.17453491137705002,0.35637544982165936,1.0969715425999143,0.20235963178798444
2.4390243902439024,-0.7066537808724574,0.1770152047743138,0.3545562357878409,1.0875269287717322,0.19962422947167785
2.380952380952381,-0.70487160362181,0.17940519729471718,0.3527537618174863,1.0782191329692572,0.1969938122813198
2.3255813953488373,-0.7030659774750029,0.18170503550809342,0.3509676599355487,1.0690450253056958,0.19446195055957272
2.272727272727273,-0.7012378019423815,0.18391517318392966,0.3491975767748371,1.0600016108758,0.192022795164668
2.2222222222222223,-0.6993879706548798,0.1860363250754582,0.3474431726688245,1.0510860193836429,0.1896710078004755
2.1739130434782608,-0.6975173689677308,0.188069424940329,0.34570412088981944,1.0422954960989337,0.1874017010811099
2.127659574468085,-0.6956268719618751,0.1900155879915292,0.3439801070037073,1.0336273939350533,0.1852103868527616
2.083333333333333,-0.6937173427987396,0.19187607775528767,0.34227082831732525,1.025079166472475,0.18309293153385717
2.0408163265306123,-0.6917896313850751,0.1936522771613137,0.3405759933986067,1.016648361777506,0.18104551743249694
2.0,-0.6898445733068547,0.19534566358930228,0.33889532165311287,1.0083326168891305,0.17906460916439149
1.9607843137254901,-0.6878829889943014,0.19695778753690515,0.3372285429435404,1.000129652866603,0.17714692443140584
1.923076923076923,-0.6859056830836433,0.1984902545450072,0.3355753972413488,0.9920372703077011,0.1752894085349779
1.8867924528301885,-0.6839134439448699,0.19994471001044517,0.33393563430183926,0.9840533452625069,0.17348921209421328
1.8518518518518516,-0.6819070433484348,0.2013228265257656,0.3323090133558755,0.976175825480432,0.1717436715184973
1.8181818181818181,-0.679887236247353,0.20262629340604643,0.33069530281300796,0.9684027269392254,0.17005029185187112
1.7857142857142856,-0.6778547606544088,0.20385680808968187,0.32909427997207963,0.9607321306140075,0.1684067316629916
1.7543859649122806,-0.6758103375971847,0.20501606912952808,0.32750573073647116,0.9531621794522542,0.16681078970248184
1.7241379310344827,-0.6737546711362824,0.20610577052287685,0.32592944933203966,0.9456910755272018,0.16526039308984306
1.6949152542372883,-0.6716884484344943,0.20712759715838897,0.3243652380265112,0.9383170773475791,0.16375358682646954
1.6666666666666667,-0.6696123398667243,0.2080832211884302,0.3228129068496552,0.9310384973060257,0.1622885244603874
1.639344262295082,-0.6675269991622587,0.2089742991616412,0.3212722733140059,0.9238536992521661,0.16086345975306837
1.6129032258064517,-0.6654330635725065,0.2098024697754608,0.31974316213622267,0.9167610961792262,0.1594767392197741
1.5873015873015872,-0.6633311540586144,0.21056935213051012,0.31822540495942864,0.9097591480153941,0.15812679543278635
1.5625,-0.6612218754944451,0.2112765443880102,0.3167188400770222,0.9028463595129235,0.15681214099226326
1.5384615384615383,-0.6591058168813168,0.21192562274834278,0.31522331215857635,0.8960212782294182,0.15553136308251092
1.5151515151515151,-0.6569835515716382,0.21251814068347125,0.3137386719784891,0.8892824925967863,0.1542831185426947
1.4925373134328357,-0.6548556374991783,0.2130556283685964,0.3122647761480769,0.8826286300741604,0.15306612939058467
1.4705882352941175,-0.652722617414215,0.21353959226859803,0.31080148685179126,0.8760583553816881,0.15187917874619808
1.4492753623188404,-0.6505850191221977,0.21397151484394614,0.3093486715882139,0.8695703688124939,0.15072110710920736
1.4285714285714284,-0.6484433557248681,0.21435285434814452,0.3079062029164378,0.8631634046204175,0.1495908089500987
1.408450704225352,-0.6462981258630465,0.21468504469463928,0.3064739582083872,0.8568362294813159,0.1484872295802618
1.3888888888888888,-0.6441498139604732,0.2149694953762733,0.305051819407569,0.8505876410258294,0.14740936227067322
1.36986301369863,-0.6419988904682464,0.21520759142443088,0.3036396727946793,0.844416466441574,0.14635624559273244
1.3513513513513513,-0.6398458121095145,0.2154006933980882,0.30223740876042515,0.8383215611427395,0.14532696095812012
1.3333333333333333,-0.6376910221241565,0.21555013739578358,0.300844921585851,0.8323018075050629,0.14432063033745082
1.3157894736842106,-0.6355349505132497,0.21565723508542262,0.29946210923039984,0.8263561136641464,0.14333641413998288
1.2987012987012987,-0.633378014283167,0.21572327374841246,0.2980888731278747,0.8204834123750285,0.1423735092387781
1.282051282051282,-0.6312206176891704,0.21574951633589395,0.2967251179904106,0.8146826599309278,0.14143114712761917
1.2658227848101264,-0.6290631524783871,0.2157372015357074,0.2953707516205137,0.8089528351390133,0.14050859219756434
1.25,-0.6269059981320656,0.2156875438493626,0.29402568473117663,0.8032929383510636,0.13960514012245684
1.2345679012345678,-0.6247495221070134,0.21560173367880095,0.29268983077403754,0.7977019905468473,0.13872011634391296
1.2195121951219512,-0.6225940800761184,0.21548093742298075,0.2913631057755061,0.7921790324680522,0.13785287464739282
1.2048192771084336,-0.6204400161678535,0.21532629758459065,0.29004542818075524,0.7867231238006014,0.13700279582185565
1.1904761904761905,-0.6182876632046618,0.2151389328872432,0.288736718705437,0.7813333424031963,0.13616928639635134
1.1764705882352942,-0.6161373429401172,0.21491993840351972,0.28743690019496454,0.7760087835799543,0.13535177744756974
1.1627906976744187,-0.6139893662947473,0.21467038569430597,0.28614589749117564,0.770748559395033,0.13454972347301145
1.1494252873563218,-0.6118440335904047,0.21439132295968896,0.2848636373061766,0.7655517980271704,0.13376260132497828
1.1363636363636365,-0.609701634783073,0.21408377520171143,0.2835900481031532,0.7604176431621151,0.13298990920105136
1.1235955056179776,-0.6075624496939814,0.21374874439915675,0.2823250599839183,0.7553452534209618,0.13223116568716536
1.1111111111111112,-0.6054267482389152,0.21338720969438,0.2810686045829651,0.7503338018224733,0.1314859088497242
1.0989010989010988,-0.6032947906555931,0.213000127592231,0.27982061496777993,0.7453824752775133,0.13075369537356146
1.0869565217391304,-0.6011668277290007,0.21258843217086998,0.2785810255451729,0.7404904741137905,0.1300340997428134
1.075268817204301,-0.5990431010145519,0.21215303530433088,0.27734977197337546,0.7356570116291655,0.1293267134620415
1.0638297872340425,-0.5969238430589712,0.21169482689645855,0.2761267910796587,0.730881313671844,0.12863114431515754
1.0526315789473684,-0.5948092776187792,0.21121467512589268,0.27491202078322563,0.7261626182458555,0.12794701565991798
1.0416666666666665,-0.5926996198762761,0.21071342670162943,0.2737054000231313,0.7215001751402624,0.12727396575592057
1.0309278350515465,-0.5905950766529169,0.2101919071286642,0.27250686869099183,0.716893245580641,0.1266116471242117
1.0204081632653061,-0.5884958466199841,0.20965092098314936,0.27131636756824407,0.7123411019014176,0.1259597259367403
1.0101010101010102,-0.5864021205064629,0.20909125219648964,0.270133838267727,0.7078430272377347,0.1253178814340391
1.0,-0.5843140813040331,0.208513664347727,0.26895922317935694,0.7033983152355695,0.12468580536962437
0.9900990099009901,-0.5822319044690989,0.20791890096359317,0.2677924654196805,0.6990062697789035,0.12406320147970025
0.9803921568627451,-0.580155758121782,0.20730768582554907,0.26663350878509096,0.694666204732802,0.12344978497687117
0.970873786407767,-0.5780858032418118,0.20668072328314605,0.26548229770850507,0.6903774437013295,0.12284528206663199
0.9615384615384615,-0.5760221938612569,0.2060386985729984,0.2643387772193017,0.6861393197992777,0.12224942948549301
0.9523809523809523,-0.5739650772540345,0.20538227814277693,0.2632028929063326,0.6819511754367499,0.12166197405966742
0.9433962264150942,-0.5719145941221638,0.2047121099794597,0.26207459088382323,0.6778123621157031,0.1210826722833174
0.9345794392523364,-0.5698708787787177,0.20402882394124353,0.2609538177599895,0.6737222402375939,0.12051128991540506
0.9259259259259258,-0.5678340593274346,0.20333303209247933,0.2598405206082016,0.6696801789213354,0.11994760159426418
0.9174311926605504,-0.5658042578389751,0.20262532904098238,0.2587346469405376,0.6656855558308156,0.11939139046904444
0.9090909090909091,-0.5637815905237922,0.2019062922771282,0.2576361446835723,0.6617377570112847,0.11884244784724345
0.9009009009009008,-0.5617661679016037,0.20117648251418668,0.25654496215625877,0.6578361767339491,0.11830057285756679
0.8928571428571428,-0.55975809496746,0.20043644402929459,0.2554610480497631,0.6539802173481681,0.11776557212741175
0.8849557522123893,-0.5577574713543999,0.19968670500456806,0.25438435140912324,0.6501692891406817,0.11723725947430028
0.8771929824561403,-0.5557643914926957,0.19892777786786306,0.2533148216166053,0.6464028102013359,0.11671545561062757
0.8695652173913042,-0.553778944765696,0.19816015963268932,0.2522524083766436,0.6426802062948161,0.1161999878611134
0.8620689655172413,-0.5518012156622732,0.19738433223685242,0.2511970617022494,0.639000910737922,0.11569068989238995
0.8547008547008548,-0.5498312839258972,0.19660076287937794,0.2501487319027869,0.6353643642819662,0.1151874014541772
0.8474576271186441,-0.5478692247003438,0.19580990435537815,0.2491073695730143,0.6317700149998897,0.11468996813152466
0.8403361344537815,-0.5459151086720726,0.19501219538843298,0.24807292558329821,0.628217318177736,0.11419824110763283
0.8333333333333334,-0.543969002209289,0.1942080609602141,0.24704535107091324,0.6247057362101367,0.1137120769367754
0.8264462809917356,-0.5420309674977305,0.19339791263698425,0.246024597432343,0.6212347384994994,0.11323133732688255
0.819672131147541,-0.5401010626732003,0.1925821488927299,0.24501061631650525,0.6178038013586022,0.1127558889313543
0.8130081300813008,-0.5381793419508912,0.19176115542863612,0.24400335961882724,0.614412407916332,0.11228560314970254
0.8064516129032259,-0.536265855751531,0.19093530548869092,0.2430027794761041,0.611060048026313,0.11182035593662608
0.8,-0.5343606508243938,0.19010496017117962,0.24200882826207307,0.6077462181782022,0.11136002761915967
0.7936507936507936,-0.5324637703672184,0.1892704687358927,0.24102145858364665,0.6044704214114427,0.11090450272153546
0.7874015748031495,-0.5305752541430732,0.18843216890688072,0.24004062327774442,0.6012321672312763,0.11045366979742686
0.78125,-0.5286951385942222,0.18759038717057094,0.23906627540867392,0.5980309715268476,0.11000742126925012
0.7751937984496123,-0.5268234569530281,0.186745439069158,0.23809836826600903,0.5948663564912298,0.1095656532742181
0.7692307692307692,-0.5249602393499488,0.18589762948911284,0.23713685536292084,0.5917378505432284,0.10912826551685358
0.7633587786259541,-0.5231055129186721,0.18504725294473257,0.23618169043491774,0.5886449882508273,0.10869516112768307
0.7575757575757576,-0.5212593018984422,0.1841945938566394,0.2352328274389547,0.5855873102561513,0.10826624652784161
0.7518796992481203,-0.5194216277336229,0.18333992682516734,0.23429022055287366,0.5825643632018338,0.1078414312993386
0.7462686567164178,-0.5175925091705572,0.18248351689856893,0.23335382417514217,0.5795756996586877,0.10742062806073313
0.7407407407407407,-0.5157719623517679,0.1816256198360122,0.23242359292485654,0.5766208780545852,0.10700375234799242
0.7352941176470588,-0.5139600009075553,0.1807664823653369,0.2314994816419798,0.5736994626044618,0.1065907225003081
0.7299270072992701,-0.5121566360450436,0.17990634243554485,0.23058144538778771,0.5708110232413699,0.10618145955065642
0.7246376811594202,-0.5103618766347292,0.17904542946402044,0.22966943944549587,0.5679551355485093,0.10577588712090066
0.7194244604316546,-0.5085757292945821,0.17818396457849314,0.2287634193210454,0.5651313806921758,0.10537393132124044
0.7142857142857142,-0.5067981984717544,0.17732216085373273,0.22786334074402476,0.5623393453555691,0.10497552065382057
0.7092198581560283,-0.50502928652195,0.17646022354301133,0.2269691596687073,0.5595786216734107,0.10458058592032447
0.7042253521126761,-0.5032689937865014,0.17559835030436383,0.22608083227518597,0.5568488071673252,0.10418906013337961
0.6993006993006994,-0.5015173186672144,0.17473673142165824,0.22519831497058948,0.5541495046819488,0.10380087843161274
0.6944444444444444,-0.4997742576990243,0.17387555002054783,0.2243215643903613,0.5514803223217191,0.10341597799819927
0.6896551724137931,-0.49803980562052136,0.173014982279315,0.22345053739959042,0.5488408733883288,0.10303429798276048
0.684931506849315,-0.49631395544238927,0.17215519763469708,0.2225851910943781,0.5462307763187987,0.10265577942646037
0.6802721088435374,-0.49459669851381377,0.17129635898271442,0.2217254828032298,0.5436496546241584,0.10228036519017385
0.6756756756756757,-0.49288802458690517,0.17043862287458822,0.22087137008846106,0.5410971368287045,0.10190799988558993
0.6711409395973155,-0.49118792187918786,0.1695821397077921,0.22002281074760818,0.5385728564098199,0.10153862980912579
0.6666666666666666,-0.48949637713420197,0.16872705391232282,0.21917976281483248,0.5360764517383368,0.10117220287853804
0.6622516556291391,-0.48781337568026695,0.16787350413224378,0.21834218456231244,0.5336075660194302,0.1008086685721105
0.6578947368421053,-0.48613890148745176,0.16702162340258841,0.2175100345016146,0.5311658472340242,0.10044797787031287
0.6535947712418301,-0.4844729372228006,0.16617153932168985,0.2166832713850381,0.5287509480807102,0.10009008319982593
0.6493506493506493,-0.4828154643038566,0.1653233742190159,0.2158618542069247,0.5263625259181558,0.09973493837983306
0.6451612903225806,-0.48116646295052984,0.1644772453185919,0.21504574220493192,0.5240002427080063,0.09938249857048129
0.641025641025641,-0.47952591223535285,0.16363326489808622,0.21423489486126207,0.5216637649582675,0.09903272022342267
0.6369426751592356,-0.4778937901321658,0.16279154044364585,0.21342927190384384,0.5193527636671667,0.09868556103434868
0.6329113924050632,-0.47627007356327594,0.16195217480055582,0.2126288333074643,0.5170669142674855,0.09834097989742911
0.6289308176100629,-0.47465473844512995,0.16111526631981268,0.2118335392948455,0.5148058965713651,0.09799893686158381
0.625,-0.4730477597325397,0.16028090900069283,0.21104335033766464,0.5125693947155747,0.09765939308850294
0.6211180124223602,-0.47144911146150353,0.15944919262939916,0.21025822715751588,0.5103570971072502,0.09732231081234645
0.6172839506172839,-0.4698587667906604,0.1586202029138622,0.20947813072681082,0.508168696370094,0.09698765330105137
0.6134969325153374,-0.4682766980414137,0.15779402161479614,0.20870302226961615,0.5060038892910398,0.09665538481918073
0.6097560975609756,-0.46670287673676286,0.15697072667307327,0.20793286326242738,0.5038623767673798,0.0963254705922495
0.606060606060606,-0.465137273638881,0.1561503923335119,0.207167615434879,0.5017438637543555,0.09599787677246316
0.6024096385542168,-0.4635798587854709,0.15533308926515438,0.2064072407703874,0.4996480592132127,0.0956725704058164
0.5988023952095808,-0.4620306015249353,0.15451888467812072,0.20565170150672912,0.4975746760597195,0.0953495194004892
0.5952380952380952,-0.4604894705503958,0.15370784243711408,0.20490096013655232,0.49552343111315056,0.0950286924964896
0.591715976331361,-0.4589564339325936,0.15290002317166038,0.2041549794078221,0.4934940450457362,0.09471005923649117
0.5882352941176471,-0.45743145915170336,0.15209548438316012,0.20341372232419955,0.491486242332579,0.0943935899378156
0.5847953216374269,-0.45591451312809167,0.15129428054883273,0.20267715214535545,0.4894997512020385,0.09407925566551227
0.5813953488372093,-0.45440556225205236,0.1504964632226272,0.20194523238721782,0.4875343035865837,0.09376702820649095
0.5780346820809249,-0.4529045724125467,0.14970208113317565,0.20121792682215553,0.4855896350741172,0.0934568800446627
0.5747126436781609,-0.4514115090249786,0.14891118027886888,0.20049519947909708,0.48366548485977007,0.09314878433704979
0.5714285714285714,-0.4499263370580343,0.14812380402011888,0.19977701464358688,0.48176159569816823,0.09284271489082103
0.5681818181818182,-0.44844902105961115,0.14733999316888893,0.1990633368577787,0.479877713856173,0.09253864614121889
0.5649717514124294,-0.44697952518186623,0.14655978607555914,0.1983541309203676,0.47801358906609454,0.09223655313033892
0.5617977528089888,-0.4455178132054084,0.14578321871319772,0.1976493618864629,0.47616897447938106,0.09193641148672659
0.5586592178770949,-0.444063848562661,0.14501032475930337,0.19694899506740016,0.47434362662078305,0.0916381974057612
0.5555555555555556,-0.44261759436041903,0.1442411356750928,0.19625299603049715,0.4725373053429934,0.09134188763079042
0.5524861878453039,-0.4411790134016245,0.14347568078239434,0.195561330598752,0.47074977378176275,0.09104745943498772
0.5494505494505494,-0.439748068206388,0.1427139873382098,0.1948739648504868,0.4689807983114941,0.09075489060390325
0.5464480874316939,-0.43832472103227016,0.14195608060702078,0.1941908651189364,0.4672301485013102,0.09046415941867901
0.5434782608695652,-0.436908933893858,0.1412019839308802,0.19351199799178606,0.46549759707160154,0.09017524463990079
0.5405405405405405,-0.43550066858164516,0.1404517187973719,0.19283733031065622,0.463782919851046,0.0898881254920632
0.5376344086021505,-0.434099886680247,0.1397053049054818,0.19216682917053923,0.46208589573410963,0.08960278164862148
0.53475935828877,-0.43270654958596466,0.13896276022944734,0.1915004619191859,0.46040630663901755,0.08931919321760694
0.5319148936170213,-0.43132061852372244,0.13822410108063515,0.19083819615644732,0.4587439374662042,0.0890373407277824
0.5291005291005291,-0.42994205456339474,0.13748934216750994,0.19017999973356922,0.4570985760572329,0.08875720511531736
0.5263157894736842,-0.4285708186355424,0.13675849665374293,0.18952584075244372,0.4554700131541923,0.08847876771096157
0.5235602094240838,-0.4272068715465789,0.13603157621451437,0.1888756875648179,0.45385804235956145,0.08820201022769623
0.5208333333333333,-0.42585017399337943,0.1353085910910613,0.18822950877146133,0.4522624600965461,0.08792691474884426
0.5181347150259068,-0.4245006865773567,0.1345895501435218,0.18758727322129443,0.45068306556988397,0.08765346371662147
0.5154639175257733,-0.42315836981801297,0.13387446090212357,0.1869489500104779,0.4491196607271167,0.08738163992111102
0.5128205128205129,-0.42182318416599074,0.1331633296167666,0.1863145084814655,0.44757205022032714,0.08711142648964439
0.5102040816326531,-0.4204950900156337,0.13245616130504434,0.18568391822202193,0.44604004136834025,0.08684280687657144
0.5076142131979695,-0.4191740477170783,0.1317529597987458,0.18505714906420606,0.44452344411938577,0.08657576485340684
0.5050505050505051,-0.41786001758788216,0.1310537277888947,0.1844341710833216,0.44302207101421764,0.08631028449933438
0.5025125628140703,-0.4165529599242154,0.13035846686935168,0.18381495459683675,0.4415357371496944,0.08604635019205888
